Kategorie,Titel,Eingangsbereich-rollstuhlgerecht,Personenaufzug-rollstuhlgerecht,Personenaufzug-vorhanden,Toilette-rollstuhlgerecht,Strasse,PLZ,Ort,Oeffnungszeiten,Longitude,Latitude,ID,Parkplatz-vorhanden,Parkplatz-vor-Einrichtung-vorhanden,Anzahl-Behindertenparkplaetze-v-Einrichtung,Hauseigener-Parkplatz-vorhanden,Anzahl-Behindertenparkplaetze-auf-hauseigenem-Parkplatz,Ort-hauseigener-Parkplatz,Stufen-bis-Eingang-vorhanden,Anzahl-der-Stufen-bis-Eingang,Hoehe-einer-Stufe-bis-Eingang-cm,Eingang-Handlauf-durchgehend-links-vorhanden,Eingang-Handlauf-durchgehend-rechts-vorhanden,Eingang-Farbliche-Markierung-erste-u-letzte-Stufe-vorhanden,Alternativer-Eingang-fuer-Rollstuhlfahrer-vorhanden,Ort-alternativer-Eingang-fuer-Rollstuhlfahrer,Rampe-vor-Eingang-vorhanden,Laenge-der-Rampe-cm,Hoehe-der-Rampe-cm,Breite-der-Rampe-cm,Rampe-Handlauf-durchgehend-links-vorhanden,Rampe-Handlauf-durchgehend-rechts-vorhanden,Rampe-Farbliche-Markierung-an-Beginn-u-Ende-der-Rampe-vorhanden,Eingang-Klingel-vorhanden,Eingang-Ort-der-Klingel,Eingang-Klingel-mit-Wechselsprechanlage-vorhanden,Eingang-Hoehe-oberster-Bedienknopf-von-Klingel-cm,Kleinste-Tuerbreite-bis-Erreichen-der-Einrichtung-cm,Tuerart-am-Eingang-Automatische-Tuer,Tuerart-am-Eingang-Halbautomatische-Tuer,Tuerart-am-Eingang-Drehtuer,Tuerart-am-Eingang-Schiebetuer,Tuerart-am-Eingang-Drehfluegeltuer,Tuerart-am-Eingang-Pendeltuer,Tuerart-am-Eingang-andere-Tuerart,Aufzug-in-der-Einrichtung-vorhanden,Anzahl-der-Stufen-bis-Aufzug-in-der-Einrichtung,Aufzug-Tuerbreite-cm,Stufen-bis-Aufzug-in-der-Einrichtung-vorhanden,Aufzug-Breite-Innenkabine-cm,Aufzug-Tiefe-Innenkabine-cm,Aufzug-Hoehe-oberster-Bedienknopf-in-Innenkabine-cm,Aufzug-Hoehe-oberster-Bedienknopf-außerhalb-cm,Aufzug-Ort-Aufenthaltsort-Aufzugsberechtigter,Toilette-in-der-Einrichtung-vorhanden,Toilette-mit-Piktogramm-als-Behindertentoilette-gekennzeichnet,Stufen-bis-Toilette-in-Einrichtung-vorhanden,Anzahl-Stufen-bis-Toilette-in-Einrichtung,Hoehe-der-Stufen-bis-Toilette-in-Einrichtung-cm,Stufen-bis-Toilette:-Handlauf-durchgehend-links-vorhanden,Stufen-bis-Toilette:-Handlauf-durchgehend-rechts-vorhanden,Stufen-bis-Toilette-Farbliche-Markierung-erste-u-letzte-Stufe,Tuerbreite-der-Toilettenkabine-cm,ToilettenTuer-von-außen-entriegelbar,Notklingel-in-Toilettenkabine-vorhanden,Hoehe-Notklingel-in-Toilettenkabine,Bewegungsflaeche-vor-WC-Tiefe-cm,Bewegungsflaeche-vor-WC-Breite-cm,Bewegungsflaeche-links-vom-WC:-Tiefe-cm,Bewegungsflaeche-links-vom-WC:-Breite-cm,Bewegungsflaeche-rechts-vom-WC:-Tiefe-cm,Bewegungsflaeche-rechts-vom-WC:-Breite-cm,Aktivierung-Amatur-Waschbecken-Toilettenkabine-mit-Fotozelle,Aktivierung-Amatur-Waschbecken-Toilettenkabine-mit-Hebelarm,Besondere-Hilfestellungen-f-Menschen-m-Hoerbehinderung-vorhanden,Besondere-Hilfestellungen-f-Menschen-m-Seebhind-Blinde-vorhanden,Allgemeine-Hilfestellungen-vor-Ort-vorhanden,Beschreibung-Hilfestellungen-vor-Ort
Gesundheit,"Psychosoziales Gemeindezentrum",nein,nein,nein,nein,"Ringstr. 215",04209,Leipzig,,12.29385,51.31589,psychosoziales-gemeindezentrum-ringstr.-215-04209-leipzig,nein,nein,0,nein,0,,ja,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,"Betreuungs- und Versorgungsgebiet:
Leipzig-Grünau, Miltitz, Leipzig-Lausen"
Gesundheit,"Schulverweigerung - Die 2. Chance",nein,nein,nein,nein,"Gräfestr. 23",04129,Leipzig,"Mo, Mi 11 - 16 Uhr
Di, Do  11 - 18 Uhr",12.383511,51.3724777,schulverweigerung---die-2.-chance-graefestr.-23-04129-leipzig,nein,nein,0,nein,0,,ja,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,"Beratung und Unterstützung für Kinder und Jugendliche, deren Hauptschulabschluss durch aktive oder passive Schulverweigerung gefährdet ist."
Gesundheit,"SKIS - Selbsthilfekontakt- und -Informationsstelle beim Gesundheitsamt",vollständig,ja,nein,vollständig,"Friedrich-Ebert-Str. 19a",04109,Leipzig,"Di  9-12 Uhr, 14-18 Uhr und nach Vereinbarung",12.3658004,51.3363085,skis---selbsthilfekontakt--und--informationsstelle-beim-gesundheitsamt-friedrich-ebert-str.-19a-04109-leipzig,ja,ja,1,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,ja,Behinderteneingang,ja,"8,50000000e+01","9,00000000e+01",nein,nein,nein,nein,ja,nein,nein,ja,0,"9,00000000e+01",nein,"1,16000000e+02","1,60000000e+02","8,00000000e+01","9,50000000e+01",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,30000000e+01",ja,ja,"8,00000000e+01","1,50000000e+02","3,00000000e+02","6,20000000e+01","1,60000000e+02","6,20000000e+01","1,00000000e+02",nein,nein,nein,nein,ja,"Information, Beratung und Vermittlung zur Selbsthilfe und zuSelbsthilfegruppen/-vereinen, Unterstützung von SHG und SH-vereinen"
Gesundheit,Seniorentelefon,nein,nein,nein,nein,,,,"Mo - Fr  8.30 - 12.00 Uhr sowie
Di  14.00 - 18.00 Uhr",,,seniorentelefon---,nein,nein,0,nein,0,,ja,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,"Auskunft von Mitarbeiterinnnen der offenen Seniorenarbeit zu:
Freizeit, Bildung, Kultur, Gesundheit, Erholung und Sport, Pflege, Wohnen, altergerechte Dienste, ehrenamtlicher Tätigkeit"
Gesundheit,"Soziale Beratungsstelle für Hörgeschädigte",teilweise,nein,ja,vollständig,"Friedrich-Ebert-Str. 77",04109,Leipzig,"Mi  10-12 Uhr und 14-18 Uhr und nach Vereinbarung",12.360121,51.3404415,soziale-beratungsstelle-fuer-hoergeschaedigte-friedrich-ebert-str.-77-04109-leipzig,nein,nein,0,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,ja,"ebenerdig vom Hofgelände zum Aufzug;",ja,"1,20000000e+03","9,00000000e+01","1,30000000e+02",ja,ja,ja,ja,"links neben Hintereingang",nein,"1,50000000e+02","9,00000000e+01",nein,ja,nein,nein,nein,nein,nein,ja,0,"9,00000000e+01",nein,"1,05000000e+02","1,70000000e+02","8,30000000e+01","8,30000000e+01",,ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"9,40000000e+01",ja,ja,"2,00000000e+00","1,50000000e+02","1,50000000e+02","7,00000000e+01","1,18000000e+02","7,00000000e+01","1,18000000e+02",nein,ja,ja,ja,ja,"Beschriftung im Aufzug in Brailleschrift; Induktionsschleifen in den Gruppenräumen, Gebärdendolmetscher im Haus;
Behinderten-WC in der 1. Etage;
Beratung zu vielen Lebenslagen, außer Arbeitsrecht;"
Gesundheit,"Stadtverband der Hörgeschädigten Leipzig e.V.",teilweise,nein,ja,vollständig,"Friedrich-Ebert-Str. 77",04109,Leipzig,"Geschäftststelle:
Di, Do 13 -16 Uhr
Mi  9 - 12 und 13 - 18 uhr

Sozialberatung:
Mi 8 - 12 und 13 - 18 Uhr
Do 13 - 15 Uhr

Vermögensberatung:
nach Vereinbarung",12.360121,51.3404415,stadtverband-der-hoergeschaedigten-leipzig-e.v.-friedrich-ebert-str.-77-04109-leipzig,nein,nein,0,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,ja,"ebenerdig vom Hofgelände zum Aufzug",ja,"1,20000000e+03","9,00000000e+01","1,30000000e+02",ja,ja,ja,ja,"links neben Hintereingang",nein,"1,50000000e+02","9,00000000e+01",nein,ja,nein,nein,nein,nein,nein,ja,0,"9,00000000e+01",nein,"1,05000000e+02","1,70000000e+02","8,30000000e+01","8,30000000e+01",,ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"9,40000000e+01",ja,ja,"2,00000000e+00","1,50000000e+02","1,50000000e+02","7,00000000e+01","1,18000000e+02","7,00000000e+01","1,18000000e+02",nein,ja,ja,ja,ja,"Gebärdensprachdolmetscherin ist anwesend;
Behinderten-WC in der 1. Etage;
Der Verband vertritt mehrere  Vereine."
Gesundheit,Telefonseelsorge,nein,nein,nein,nein,,,,"Mo, Di  14.00 - 2.00 Uhr
Mi 14.00 Uhr bis Do 6.00 Uhr",,,telefonseelsorge---,nein,nein,0,nein,0,,ja,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,
Gesundheit,Tinnitus,teilweise,nein,ja,vollständig,"Friedrich-Ebert-Str. 77",04109,Leipzig,"an jedem 1. und 2. Donnerstag im Monat von 10 bis 12 Uhr auch telefonische Beratung",12.360121,51.3404415,tinnitus-friedrich-ebert-str.-77-04109-leipzig,nein,nein,,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,ja,"Hofeingang zum Lift",ja,"1,20000000e+03","9,00000000e+01","1,30000000e+02",nein,nein,nein,ja,"am Geländer",ja,"8,50000000e+01","9,00000000e+01",nein,ja,nein,nein,nein,nein,nein,ja,0,"9,00000000e+01",nein,"1,05000000e+02","1,70000000e+02","8,30000000e+01","8,30000000e+01",,ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"9,50000000e+01",ja,ja,"0,00000000e+00","1,50000000e+02","2,00000000e+02","7,50000000e+01","1,20000000e+02","7,50000000e+01","1,10000000e+02",nein,ja,nein,nein,ja,
Gesundheit,"Tumorberatungsstelle des Klinikums St. Georg Leipzig gGmbH",vollständig,nein,nein,nein,"Delitzscher Str. 141",04129,Leipzig,"Mo, Di, Do  8.00 - 12.00 Uhr
Di  13.00 - 14.00 Uhr",12.3767501,51.3853694,tumorberatungsstelle-des-klinikums-st.-georg-leipzig-ggmbh-delitzscher-str.-141-04129-leipzig,nein,nein,0,nein,0,,ja,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,"individuelle termine nach Vereinbarung
Hausbesuche bei Bedarf"
Gesundheit,"Integrationsfachdienst Leipzig",vollständig,nein,nein,vollständig,"Meusdorfer Str. 12",04277,Leipzig,"Begleitender Dienst:
Di  8 - 12 Uhr  und 13 - 18 Uhr

Vermittelnder Dienst:
Do 8 - 12 Uhr und 13 - 16 Uhr

und nach Vereinbarung",12.3754468,51.3043651,integrationsfachdienst-leipzig-meusdorfer-str.-12-04277-leipzig,ja,ja,1,nein,0,,nein,2,"1,30000000e+01",nein,nein,nein,ja,"rechts neben Treppenstufen zwei Schrägen mit 9 bzw.4% Steigung",ja,"3,00000000e+02","1,00000000e+01","2,00000000e+02",nein,nein,nein,nein,,nein,"0,00000000e+00","9,30000000e+01",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"9,30000000e+01",ja,nein,"0,00000000e+00","1,50000000e+02","1,50000000e+02","7,00000000e+01","1,07000000e+02","7,00000000e+01","1,07000000e+02",nein,ja,ja,nein,ja,"begleitenden Dienst  für hörbehinderte Menschen mit Gebärdensprache (bei bestehenden Arbeitsverhältnissen)"
Gesundheit,"MDK Sachsen - Medizinischer Dienst der Krankenversicherung",vollständig,nein,ja,teilweise,"Eilenburger Str. 4 ",04317,Leipzig,"nach Vereinbarung",12.395,51.33419,mdk-sachsen---medizinischer-dienst-der-krankenversicherung-eilenburger-str.-4-04317-leipzig,ja,ja,1,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,nein,,ja,"1,23100000e+03","7,60000000e+01","1,20000000e+02",ja,ja,nein,ja,"direkt an der Eingangstür",ja,"1,44000000e+02","9,00000000e+01",ja,nein,nein,nein,nein,nein,nein,ja,0,"9,00000000e+01",nein,"1,00000000e+02","1,73000000e+02","1,16000000e+02","1,07000000e+02",,ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"8,70000000e+01",ja,nein,"0,00000000e+00","1,00000000e+02","1,50000000e+02","5,40000000e+01","4,00000000e+01","5,40000000e+01","7,10000000e+01",nein,nein,nein,ja,nein,"Meldeknopf an Tür zum MDK  in 144 cm Höhe;
Behinderten-WC im EG (geringere Abmaße) und in 3. und 4. Etage (s. Angaben); Blindenführhund erlaubt; in der Regel wird Hausbersuch vereinbart"
Gesundheit,"Schwangerschaftsberatung / Kuren und Erholung",vollständig,ja,nein,vollständig,"Elsterstr. 15 ",04109,Leipzig,"Mo 14 - 17 Uhr
Fr  vormittags nur tel. Erreichbarkeit, bitte Termin vereinbaren",12.3662149,51.339184,schwangerschaftsberatung-_-kuren-und-erholung-elsterstr.-15-04109-leipzig,nein,nein,0,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,nein,,ja,"1,02500000e+03","6,10000000e+01","1,00000000e+02",ja,ja,nein,ja,"Stele am Eingang",ja,"8,50000000e+01","9,00000000e+01",nein,nein,nein,nein,ja,nein,nein,ja,0,"1,00000000e+02",nein,"1,10000000e+02","2,10000000e+02","9,20000000e+01","8,20000000e+01",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"8,80000000e+01",ja,ja,"0,00000000e+00","1,70000000e+02","2,00000000e+02","7,00000000e+01","9,70000000e+01","7,00000000e+01","9,50000000e+01",nein,ja,nein,ja,ja,"Aufzug mit Ansage der Etage; Behinderten-WC im EG"
Gesundheit,"Schwangerschaftsberatungsstelle des DRK",vollständig,nein,ja,teilweise,"Brandvorwerkstr. 36 a",04275,Leipzig,"nach Vereinbarung",12.36683,51.32156,schwangerschaftsberatungsstelle-des-drk-brandvorwerkstr.-36-a-04275-leipzig,ja,ja,2,nein,0,,nein,1,"8,00000000e+00",nein,nein,nein,nein,,ja,"3,06000000e+02","8,00000000e+00","1,91000000e+02",nein,nein,nein,ja,"rechts neben Eingang",ja,"1,30000000e+02","9,50000000e+01",nein,nein,nein,nein,ja,nein,nein,ja,0,"9,00000000e+01",nein,"1,10000000e+02","2,10000000e+02","1,30000000e+02","1,06000000e+02",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,30000000e+01",ja,ja,"0,00000000e+00","1,25000000e+02","1,79000000e+02","4,30000000e+01","2,40000000e+01","5,70000000e+01","1,20000000e+02",nein,ja,nein,nein,ja,"Behinderten-WC in der 3. Etage"
Gesundheit,"Servicestelle für Rehabilitation",teilweise,nein,ja,nein,"Nordstr. 17, EG",04105,Leipzig,"Mo, Di, Do  8.00 - 18.00 Uhr
Mi, Fr  8.00 - 13.00 Uhr",12.37454,51.34579,servicestelle-fuer-rehabilitation-nordstr.-17--eg-04105-leipzig,ja,ja,2,ja,2,"vor dem Haus",nein,7,"2,00000000e+01",nein,nein,nein,ja,,ja,"6,00000000e+02","4,10000000e+01","1,00000000e+02",ja,nein,nein,ja,"neben Drehtür",nein,"1,50000000e+02","8,90000000e+01",nein,nein,nein,nein,ja,nein,nein,ja,0,"8,90000000e+01",nein,"1,00000000e+02","1,46000000e+02","1,00000000e+02","1,15000000e+02","mit Klingel am Aufzug",ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,80000000e+01",ja,ja,"1,70000000e+02","1,10000000e+02","1,90000000e+02","6,00000000e+01","4,80000000e+01","6,00000000e+01","1,17000000e+02",ja,nein,nein,nein,ja,"Aufzug von der Rampe zum Parterre nur mit Hilfe des Personals der DRV Bund nutzbar;
Behinderten-WC im EG und in der 3. Etage;
Trägerübergreifende Beratung"
Gesundheit,"Servicestelle für Rehabilitation",vollständig,ja,nein,teilweise,"Augustusplatz 7, 2. Etage",04109,Leipzig,"Mo, Di, Mi  8.00 - 16.00 Uhr
Do  8.00 - 17.00 Uhr
Fr   8.00 - 13.00 Uhr",12.3815502,51.3374524,servicestelle-fuer-rehabilitation-augustusplatz-7--2.-etage-04109-leipzig,ja,ja,2,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","8,80000000e+01",nein,nein,nein,nein,ja,nein,nein,ja,0,"8,70000000e+01",nein,"9,70000000e+01","1,88000000e+02","1,28000000e+02","8,00000000e+01",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,30000000e+01",ja,ja,"9,20000000e+01","1,10000000e+02","2,00000000e+02","6,50000000e+01","5,00000000e+01","7,50000000e+01","6,50000000e+01",nein,ja,nein,nein,nein,
Gesundheit,"Zentrum für Drogenhilfe",nein,nein,nein,nein,"Heinrichstr. 18",04317,Leipzig,,12.40097,51.33795,zentrum-fuer-drogenhilfe-heinrichstr.-18-04317-leipzig,nein,nein,0,nein,0,,ja,18,"1,80000000e+01",ja,ja,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","6,80000000e+01",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,
Gesundheit,"Betreutes Wohnen",nein,nein,nein,nein,"Komarowstr. 1",04357,Leipzig,,12.41512,51.37922,betreutes-wohnen-komarowstr.-1-04357-leipzig,nein,nein,0,nein,0,,ja,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,
Gesundheit,"Ambulant betreutes Wohnen für chronisch psychisch Kranke",nein,nein,nein,nein,"Arndtstr. 66",04275,Leipzig,,12.37949,51.32277,ambulant-betreutes-wohnen-fuer-chronisch-psychisch-kranke-arndtstr.-66-04275-leipzig,nein,nein,0,nein,0,,ja,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,"Ansprechpartner: Frau Kurtzke"
Gesundheit,"Betreutes Wohnen ""Connewitzer Hof""",nein,nein,nein,nein,"Meusdorfer Str. 10",04277,Leipzig,"Sa bis Mi: 13-17.30 Uhr",12.3751886,51.304284,betreutes-wohnen-connewitzer-hof-meusdorfer-str.-10-04277-leipzig,nein,nein,0,nein,0,,ja,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,ja,"Selbstständiges Wohnen und individuelle Betreuung in den eigenen vier Wänden."
Gesundheit,"Unterstütztes Wohnen für Menschen mit Behinderungen",nein,nein,nein,nein,"Eichlerstr. 2",04317,Leipzig,,12.40095,51.3276,unterstuetztes-wohnen-fuer-menschen-mit-behinderungen-eichlerstr.-2-04317-leipzig,nein,nein,0,nein,0,,ja,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,nein,"Beratung, Begleitung und assistenz bei der Suche und Anmietung geeigneter Wohnung, Trainingswohnen für 12 bis 24 Monate möglich"
Gesundheit,"Ambulantes Therapie Centrum - MVZ am NRZ und Sachsenklinik",vollständig,ja,nein,vollständig,"Waldstr. 14",04105,Leipzig,,12.3588498,51.3430824,ambulantes-therapie-centrum---mvz-am-nrz-und-sachsenklinik-waldstr.-14-04105-leipzig,nein,nein,0,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,ja,"Zugang zur Tagesklinik (rechts neben Haupteingang)",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","9,40000000e+01",ja,nein,nein,nein,nein,nein,nein,ja,0,"9,00000000e+01",nein,"1,10000000e+02","2,10000000e+02","1,10000000e+02","1,08000000e+02",,ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"9,40000000e+01",ja,ja,"1,00000000e+01","1,70000000e+02","2,10000000e+02","7,00000000e+01","1,00000000e+02","7,00000000e+01","1,04000000e+02",nein,ja,nein,ja,ja,"Blindenführhund kann mitgebracht werden; 
Behinderten-WC in der 2. Etage (Ambulantes Therapie Centrum)"
Gesundheit,"Ärztehaus am Diakonissenhaus",teilweise,ja,nein,teilweise,"Georg-Schwarz-Str. 53",04179,Leipzig,,12.3205599,51.3434777,aerztehaus-am-diakonissenhaus-georg-schwarz-str.-53-04179-leipzig,ja,nein,0,ja,1,,nein,0,"0,00000000e+00",nein,nein,nein,ja,,ja,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","8,10000000e+01",ja,nein,nein,nein,nein,nein,nein,ja,0,"9,00000000e+01",nein,"1,10000000e+02","2,10000000e+02","8,80000000e+01","1,03000000e+02",,ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"9,40000000e+01",ja,nein,"0,00000000e+00","2,50000000e+02","1,70000000e+02","7,00000000e+01","3,20000000e+01","7,00000000e+01","1,20000000e+02",nein,ja,nein,nein,ja,"Zugang über Einfahrt zum Diakonissenkrankenhaus;
Behinderten-WC im Kellergeschoß - Schlüssel bei den Rezeptionen der Ärzte"
Gesundheit,"Ärztehaus am Wasserturm in Mockau",nein,ja,nein,vollständig,"Tauchaer Str. 12",04357,Leipzig,,12.4173287,51.3785296,aerztehaus-am-wasserturm-in-mockau-tauchaer-str.-12-04357-leipzig,ja,nein,0,ja,1,,nein,0,"0,00000000e+00",nein,nein,nein,nein,,ja,"8,40000000e+02","1,30000000e+02","2,00000000e+02",nein,nein,nein,nein,,nein,"0,00000000e+00","9,00000000e+01",nein,nein,nein,nein,ja,nein,nein,ja,0,"1,20000000e+02",nein,"1,80000000e+02","2,10000000e+02","8,70000000e+01","1,05000000e+02",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,60000000e+01",ja,ja,"1,00000000e+01","1,90000000e+02","1,90000000e+02","5,30000000e+01","1,12000000e+02","5,30000000e+01","9,40000000e+01",nein,ja,nein,nein,ja,"Behindertentoilette in der 1. Etage;
Türbreiten zu den Praxen nicht einheitlich"
